antecedents,consequents,antecedent support,consequent support,support,confidence,lift,representativity,leverage,conviction,zhangs_metric,jaccard,certainty,kulczynski
"morcovi, telina",ou (crud),0.12426850258175559,0.12289156626506025,0.059896729776247846,0.481994459833795,3.922111781000489,1.0,0.04462517885656222,1.6932414148572903,0.8507576989806983,0.31985294117647056,0.40941676052479375,0.48469470890849414
"sare, telina",ou (crud),0.12426850258175559,0.12289156626506025,0.059896729776247846,0.481994459833795,3.922111781000489,1.0,0.04462517885656222,1.6932414148572903,0.8507576989806983,0.31985294117647056,0.40941676052479375,0.48469470890849414
"cartofi, piper",apa,0.04991394148020654,0.21101549053356283,0.04130808950086059,0.8275862068965518,3.9219215840693034,1.0,0.030775474654951257,4.576110154905338,0.7841636473429953,0.18808777429467086,0.7814737918998617,0.511672385666873
"ou (crud), verdeata",apa,0.08984509466437177,0.21101549053356283,0.07435456110154905,0.8275862068965517,3.921921584069303,1.0,0.05539585437891225,4.576110154905336,0.8185671961674231,0.3282674772036474,0.7814737918998615,0.5899758114417506
"apa, lapte",ulei,0.129776247848537,0.2306368330464716,0.11738382099827883,0.9045092838196287,3.9217902529791364,1.0,0.08745263818983828,8.05694205393001,0.8561182207951298,0.4830028328611899,0.875883431541844,0.7067322538501128
"rosie, sare",lapte,0.1332185886402754,0.1614457831325301,0.08433734939759036,0.6330749354005167,3.9212850476300667,1.0,0.06282977002675072,2.2853555065331745,0.8594803131737206,0.4009819967266776,0.5624313166414209,0.5777314975510046
"apa, ardei gras",sare,0.07056798623063683,0.2512908777969019,0.06953528399311532,0.9853658536585366,3.92121617106582,1.0,0.0518021927888589,51.161790017211665,0.8015401540154016,0.2755798090040928,0.9804541631623213,0.6310390912128299
"lapte, ulei",bors crud,0.14251290877796902,0.10533562822719449,0.058864027538726334,0.41304347826086957,3.921213412901393,1.0,0.04385234076211411,1.5242430037610764,0.8687908047919882,0.31147540983606553,0.3439366311457584,0.48593350383631717
"bors crud, morcovi",ou (crud),0.10430292598967297,0.12289156626506025,0.05025817555938038,0.48184818481848185,3.920921503915097,1.0,0.03744022561848081,1.692763410329215,0.83170743263875,0.28404669260700394,0.4092499909331592,0.4454058851263277
"morcovi, ou (crud)",ulei,0.10430292598967297,0.2306368330464716,0.09432013769363166,0.9042904290429042,3.92084133786513,1.0,0.07026404116589298,8.038518606445482,0.8317016107766626,0.3919885550786838,0.8755989692929025,0.6566228264617506
"apa, verdeata",piper,0.15180722891566265,0.11394148020654045,0.06781411359724612,0.44671201814058953,3.9205390111734517,1.0,0.05051697322854239,1.6014418329053917,0.8782591139824643,0.3426086956521739,0.3755627088960422,0.5209390906412917
"apa, ceapa",zahar,0.18932874354561102,0.1108433734939759,0.08227194492254733,0.4345454545454545,3.9203557312252966,1.0,0.06128610828857599,1.572463487390075,0.9188941893416482,0.377567140600316,0.3640551860064055,0.5883907396950875
"paine, smantana",apa,0.0657487091222031,0.21101549053356283,0.054388984509466436,0.8272251308900523,3.9202104489977194,1.0,0.04051498840209621,4.566546706305742,0.7973354290458289,0.24458204334365324,0.7810161453907514,0.5424869536995123
"orez, paine",rosie,0.06815834767641997,0.1352839931153184,0.03614457831325301,0.5303030303030303,3.9199244351916107,1.0,0.026923844875444733,1.841008272722225,0.799377275845691,0.21604938271604937,0.45681938814900597,0.3987393014110571
"ardei gras, paine",sare,0.06884681583476764,0.2512908777969019,0.06781411359724612,0.985,3.9197602739726025,1.0,0.05051353681260572,49.913941480206496,0.7999568387175469,0.2687585266030013,0.9799655172413791,0.627431506849315
"sare, ulei",apa,0.22685025817555937,0.21101549053356283,0.18760757314974183,0.82701062215478,3.919193894550793,1.0,0.1397386546431608,4.560884138055985,0.963390982541848,0.7496561210453921,0.7807442658637156,0.8580403844868516
"apa, morcovi",paine,0.18347676419965578,0.21686746987951808,0.1559380378657487,0.8499061913696059,3.919011882426516,1.0,0.1161478962320884,5.217620481927706,0.9122014004444792,0.6380281690140843,0.8083417520565737,0.7844769052086125
"sare, zahar",ulei,0.10740103270223753,0.2306368330464716,0.09707401032702237,0.9038461538461537,3.9189150401836965,1.0,0.07230337627865778,8.001376936316687,0.8344478998285072,0.40285714285714286,0.8750215109275511,0.6623708381171067
"morcovi, sare",lapte,0.21273666092943203,0.1614457831325301,0.13459552495697075,0.6326860841423948,3.918876491329759,1.0,0.10025008813221907,2.282936149885887,0.9460936215706031,0.5617816091954024,0.5619676003422237,0.733187391751368
"paine, unt",morcovi,0.09707401032702237,0.21445783132530122,0.08158347676419965,0.8404255319148936,3.918838154434616,1.0,0.06076519503141654,4.922730923694777,0.8248985363170009,0.35479041916167653,0.7968607231431926,0.6104214336942044
"paine, rosie",sare,0.11290877796901894,0.2512908777969019,0.11118760757314974,0.9847560975609756,3.9187896759104577,1.0,0.08281466164633948,49.115318416523195,0.8396195927056566,0.4394557823129251,0.9796397532940845,0.7136109254928166
sare,rosie,0.2512908777969019,0.1352839931153184,0.1332185886402754,0.5301369863013699,3.918697061591551,1.0,0.09922295525845698,1.840357682291013,0.9947964002494875,0.5258152173913043,0.45662736672192655,0.7574349053644254
rosie,sare,0.1352839931153184,0.2512908777969019,0.1332185886402754,0.9847328244274809,3.9186970615915504,1.0,0.09922295525845698,49.04044750430285,0.8613384436873549,0.5258152173913043,0.9796086689479687,0.7574349053644254
"piper, verdeata",paine,0.07332185886402753,0.21686746987951808,0.06230636833046472,0.8497652582159625,3.918362023995827,1.0,0.04640524231175995,5.2127259036144595,0.8037216881613621,0.27341389728096677,0.8081617912603829,0.5685334227587749
"apa, rosie",paine,0.11910499139414803,0.21686746987951808,0.10120481927710843,0.8497109826589595,3.9181117533718686,1.0,0.07537482114343777,5.210843373493974,0.845475353095517,0.43108504398826986,0.8080924855491329,0.6581888246628131
"piper, telina",paine,0.05266781411359724,0.21686746987951808,0.04475043029259897,0.8496732026143792,3.917937545388526,1.0,0.03332849470169836,5.209533787323209,0.7861694991055456,0.19908116385911176,0.8080442433383611,0.5280112044817927
"rosie, smantana",paine,0.038898450946643716,0.21686746987951808,0.033046471600688465,0.8495575221238938,3.91740412979351,1.0,0.024610662961657297,5.205527994330262,0.7748701647564469,0.14837712519319937,0.8078965282505105,0.500969237252423
"paine, smantana",sare,0.0657487091222031,0.2512908777969019,0.06471600688468158,0.9842931937172775,3.916947572258481,1.0,0.04819395605535,47.667814113597366,0.7971079822512113,0.25648021828103684,0.9790214840223866,0.62091372014631
"morcovi, piper",ou (crud),0.10154905335628227,0.12289156626506025,0.048881239242685025,0.48135593220338985,3.916915918909937,1.0,0.036401717022997326,1.6911567839987398,0.8288678430737684,0.2784313725490196,0.4086887688582604,0.4395575179224232
"lapte, mar",morcovi,0.05163511187607573,0.21445783132530122,0.043373493975903614,0.84,3.916853932584269,1.0,0.03229993986272111,4.909638554216866,0.7852389594676347,0.1947449768160742,0.7963190184049078,0.5211235955056179
"rosie, sare",zahar,0.1332185886402754,0.1108433734939759,0.05783132530120482,0.43410852713178294,3.916413886080216,1.0,0.04306492752421044,1.5712493810859878,0.8591143764892772,0.31053604436229204,0.36356379067666644,0.4779238287832828
"patrunjel radacina, zahar",sare,0.043373493975903614,0.2512908777969019,0.04268502581755594,0.9841269841269842,3.9162861491628616,1.0,0.031785662443232485,47.16867469879535,0.7784187860567157,0.16939890710382516,0.9787994891443168,0.5769949989128071
"morcovi, zahar",cartofi,0.09225473321858864,0.10671256454388985,0.03855421686746988,0.41791044776119407,3.916225324987964,1.0,0.028709477694401905,1.5346220045015229,0.8203315455875183,0.240343347639485,0.3483737382451903,0.38960038517091966
"apa, lapte",sare,0.129776247848537,0.2512908777969019,0.12771084337349398,0.9840848806366048,3.9161186003415573,1.0,0.09509925613444681,47.0438898450948,0.8556938568357843,0.5040760869565218,0.9787432543675111,0.7461520293593983
"morcovi, pasta de rosii",rosie,0.05783132530120482,0.1352839931153184,0.0306368330464716,0.5297619047619048,3.915924512298558,1.0,0.022813180432573667,1.838889736159829,0.790338802839162,0.1885593220338983,0.4561936040339703,0.37811250454380224
"apa, telina",faina,0.11222030981067126,0.12220309810671257,0.05370051635111876,0.4785276073619632,3.9158385898211354,1.0,0.039986846821759625,1.6833046471600688,0.8387518517413826,0.2971428571428572,0.40593047034764823,0.4589821135401365
"cartofi, zahar",sare,0.043029259896729774,0.2512908777969019,0.0423407917383821,0.9840000000000001,3.9157808219178083,1.0,0.031527931247981845,46.794320137693916,0.7781043457916593,0.16803278688524592,0.9786298850574713,0.5762465753424658
"apa, unt",sare,0.08571428571428572,0.2512908777969019,0.08433734939759036,0.9839357429718875,3.9155251141552507,1.0,0.06279813130071304,46.607142857142605,0.8144132653061223,0.3337874659400545,0.9785440613026817,0.6597760906640259
"mar, ulei",piper,0.070223752151463,0.11394148020654045,0.03132530120481928,0.44607843137254904,3.914978378058172,1.0,0.02332390293902436,1.599610071131555,0.8008063761488421,0.20495495495495497,0.3748476469064705,0.36050145133582134
"apa, mar",sare,0.06368330464716007,0.2512908777969019,0.06265060240963856,0.9837837837837838,3.9149203998519067,1.0,0.04664756888384618,46.17039586919121,0.7952084680025856,0.2482946793997272,0.97834109972041,0.6165494261384673
"apa, smantana",sare,0.06368330464716007,0.2512908777969019,0.06265060240963856,0.9837837837837838,3.9149203998519067,1.0,0.04664756888384618,46.17039586919121,0.7952084680025856,0.2482946793997272,0.97834109972041,0.6165494261384673
"mar, zahar",ulei,0.03545611015490534,0.2306368330464716,0.03201376936316695,0.9029126213592232,3.9148674105202144,1.0,0.023836284404892744,7.924440619621336,0.7719332581182412,0.13676470588235293,0.8738081275384983,0.5208592957542385
"paine, telina",faina,0.10361445783132531,0.12220309810671257,0.049569707401032705,0.4784053156146179,3.9148378643956763,1.0,0.036907699645397425,1.682909983884583,0.8306264934289127,0.28125,0.4057911536707706,0.44201955921575964
"paine, ulei",sare,0.19070567986230638,0.2512908777969019,0.18760757314974183,0.983754512635379,3.914803916720241,1.0,0.13968497545628789,46.087205966724014,0.9200106142613527,0.7374830852503382,0.9783020042325408,0.8651649275505662
smantana,paine,0.0774526678141136,0.21686746987951808,0.0657487091222031,0.8488888888888889,3.914320987654321,1.0,0.0489517450179375,5.182494684620837,0.8070348519184184,0.2876506024096385,0.807042735042735,0.576031746031746
ulei,sare,0.2306368330464716,0.2512908777969019,0.22685025817555937,0.9835820895522388,3.9141177673277445,1.0,0.168893325947014,45.60319198873415,0.9677024031394595,0.8893387314439946,0.9780717104134499,0.943160907789818
sare,ulei,0.2512908777969019,0.2306368330464716,0.22685025817555937,0.9027397260273972,3.9141177673277445,1.0,0.168893325947014,7.910353688395424,0.9943976418467548,0.8893387314439946,0.8735834022861696,0.943160907789818
"cartofi, patrunjel radacina",sare,0.06265060240963856,0.2512908777969019,0.06161790017211704,0.9835164835164835,3.9138566912539514,1.0,0.045874375298094267,45.42168674698781,0.7942583044908158,0.24420190995907232,0.9779840848806364,0.6143609814842691
"bors crud, zahar",sare,0.04165232358003442,0.2512908777969019,0.04096385542168675,0.9834710743801653,3.9136759877731238,1.0,0.030497006466979303,45.29690189328759,0.7768430648121318,0.16256830601092898,0.9779234349767266,0.5732423865051511
"faina, orez",paine,0.04096385542168675,0.21686746987951808,0.03476764199655766,0.8487394957983193,3.9136321195144723,1.0,0.025883914314746074,5.1773761713520745,0.7762824021095577,0.15586419753086417,0.8068519715578539,0.5045284780578898
"ardei gras, ulei",lapte,0.08227194492254733,0.1614457831325301,0.05197934595524957,0.6317991631799164,3.913382876412915,1.0,0.03869688737739253,2.277437020810515,0.8112061127864748,0.27109515260323164,0.5609099216082336,0.47688039182449976
"orez, sare",ulei,0.08123924268502582,0.2306368330464716,0.07332185886402753,0.9025423728813559,3.9132620794333417,1.0,0.054585097212059445,7.89433510439272,0.810285718306341,0.3073593073593074,0.8733268873469079,0.6102264103212749
"paine, sare",ulei,0.20791738382099828,0.2306368330464716,0.18760757314974183,0.902317880794702,3.912288721953148,1.0,0.1396541662099591,7.876192421015782,0.9397948239496987,0.7475994513031552,0.8730350978562011,0.8578753583077987
"ceapa, smantana",ou (crud),0.07160068846815834,0.12289156626506025,0.03442340791738382,0.4807692307692308,3.9121417797888385,1.0,0.0256242871658752,1.6892458723784027,0.8017945865776788,0.21505376344086022,0.408019864750634,0.38044063779357895
"faina, sare",paine,0.1180722891566265,0.21686746987951808,0.10017211703958692,0.848396501457726,3.9120505344995147,1.0,0.07456607842730648,5.165662650602413,0.8440369556644697,0.42668621700879766,0.8064139941690963,0.655150631681244
"ceapa, morcovi",lapte,0.20929432013769364,0.1614457831325301,0.13218588640275386,0.631578947368421,3.9120188531029068,1.0,0.09839620098293345,2.2760757314974183,0.941409084312872,0.554112554112554,0.5606473079249849,0.7251711367972169
"morcovi, verdeata",ulei,0.16901893287435457,0.2306368330464716,0.15249569707401034,0.9022403258655805,3.9119524576709126,1.0,0.11351370567097503,7.869944061962134,0.8957763310710098,0.616991643454039,0.872934293798439,0.7817171778581634
verdeata,ulei,0.17246127366609296,0.2306368330464716,0.15559380378657486,0.902195608782435,3.9117585724074235,1.0,0.11581788180506633,7.866345849871778,0.8994872115795207,0.6286509040333798,0.8728761715941716,0.7884112372270384
ulei,verdeata,0.2306368330464716,0.17246127366609296,0.15559380378657486,0.6746268656716418,3.9117585724074235,1.0,0.11581788180506633,2.5433529662555854,0.9675021282492923,0.6286509040333798,0.606818238259617,0.7884112372270384
faina,apa,0.12220309810671257,0.21101549053356283,0.1008605851979346,0.8253521126760563,3.911334237070055,1.0,0.07507383850622555,4.517572594525568,0.8479555644783512,0.43407407407407406,0.7786421846963105,0.651664637088436
apa,faina,0.21101549053356283,0.12220309810671257,0.1008605851979346,0.47797716150081565,3.911334237070055,1.0,0.07507383850622555,1.6815296901893289,0.9434060599562807,0.43407407407407406,0.40530339378818414,0.651664637088436
"bors crud, cartofi",sare,0.060240963855421686,0.2512908777969019,0.059208261617900174,0.9828571428571429,3.9112328767123286,1.0,0.04407025693133982,43.67469879518077,0.7920393559928444,0.2346521145975443,0.977103448275862,0.6092367906066536
"ou (crud), unt",morcovi,0.0640275387263339,0.21445783132530122,0.05370051635111876,0.8387096774193549,3.9108372598767667,1.0,0.03996930925077245,4.870361445783134,0.7952160013579653,0.2388973966309342,0.7946764298436572,0.5445554807642521
"paine, unt",ceapa,0.09707401032702237,0.22306368330464715,0.0846815834767642,0.8723404255319149,3.910723666929341,1.0,0.06302789718006524,6.086001147446932,0.8243121356108719,0.3596491228070175,0.8356884963093544,0.6259850275807723
"orez, patrunjel radacina",paine,0.043029259896729774,0.21686746987951808,0.03648881239242685,0.8480000000000001,3.9102222222222225,1.0,0.02715716566783485,5.152187698161068,0.7777249898194653,0.16332819722650233,0.8059076923076924,0.5081269841269842
"patrunjel radacina, verdeata",paine,0.10189328743545611,0.21686746987951808,0.0864027538726334,0.847972972972973,3.9100975975975976,1.0,0.06430541442879954,5.151271753681394,0.828689840102984,0.3718518518518518,0.8058731808731809,0.6231928356928358
"apa, morcovi",zahar,0.18347676419965578,0.1108433734939759,0.07951807228915662,0.4333958724202626,3.9099845011828043,1.0,0.05918088878750803,1.56927311896593,0.9114798916653891,0.37019230769230765,0.3627622955404038,0.5753935883840444
"bors crud, rosie",ulei,0.08055077452667814,0.2306368330464716,0.07263339070567987,0.9017094017094018,3.9096504656206155,1.0,0.05405541516940643,7.827433959440255,0.8094222480885623,0.3044733044733045,0.8722442111703859,0.6083173874218651
"rosie, zahar",sare,0.058864027538726334,0.2512908777969019,0.05783132530120482,0.9824561403508772,3.909637106464792,1.0,0.04303933215033727,42.676419965576734,0.7907696729020796,0.22919508867667124,0.9765678564226657,0.6062965633261236
"faina, ulei",rosie,0.11325301204819277,0.1352839931153184,0.059896729776247846,0.5288753799392097,3.9093714471333443,1.0,0.04457541007403106,1.8354294597745822,0.8392522488755622,0.3175182481751825,0.4551683832497629,0.48581173577113157
"ardei gras, rosie",sare,0.058519793459552494,0.2512908777969019,0.05748709122203098,0.9823529411764707,3.9092264302981468,1.0,0.04278160095508664,42.42685025817571,0.7904520027586509,0.22783083219645295,0.9764300202839757,0.6055600322320709
"sare, verdeata",ulei,0.17142857142857143,0.2306368330464716,0.15456110154905336,0.9016064257028112,3.9092039800995027,1.0,0.11502335874108681,7.819241982507288,0.8981645034943553,0.6244784422809458,0.8721103653989561,0.7858778397170774
"ardei gras, sare",piper,0.0819277108433735,0.11394148020654045,0.03648881239242685,0.4453781512605042,3.908832415141283,1.0,0.02715384774899944,1.597590361445783,0.8105779230426385,0.22894168466522677,0.3740573152337858,0.38280992155170224
"orez, zahar",ulei,0.045438898450946646,0.2306368330464716,0.04096385542168675,0.9015151515151515,3.9088082315694255,1.0,0.03048397178584019,7.811995233681978,0.7795913172337092,0.17423133235724741,0.8719917293742798,0.5395635459068295
"apa, zahar",ulei,0.09087779690189329,0.2306368330464716,0.0819277108433735,0.9015151515151515,3.9088082315694255,1.0,0.06096794357168038,7.811995233681978,0.8185561236990062,0.34195402298850575,0.8719917293742798,0.6283695160560832
smantana,sare,0.0774526678141136,0.2512908777969019,0.07607573149741824,0.9822222222222221,3.908706240487062,1.0,0.05661258261469778,42.114888123924,0.8066370635510232,0.3010899182561308,0.9762554278416345,0.6424809741248096
rosie,lapte,0.1352839931153184,0.1614457831325301,0.08537005163511188,0.6310432569974556,3.9087007709543893,1.0,0.06352902142131349,2.27277108433735,0.8605837143003904,0.4039087947882737,0.560008481764207,0.5799139525925445
lapte,rosie,0.1614457831325301,0.1352839931153184,0.08537005163511188,0.5287846481876334,3.9087007709543893,1.0,0.06352902142131349,1.8350760508095734,0.8874327956989247,0.4039087947882737,0.45506345660233877,0.5799139525925445
"faina, verdeata",paine,0.08123924268502582,0.21686746987951808,0.06884681583476764,0.847457627118644,3.9077212806026362,1.0,0.051228666818737945,5.133868808567602,0.809891345073061,0.30030030030030025,0.8052151238591916,0.5824589722894807
"apa, sare",zahar,0.20585197934595525,0.1108433734939759,0.0891566265060241,0.4331103678929766,3.9074087538170716,1.0,0.06633929867490618,1.5684827806802433,0.9369486521632165,0.3918305597579425,0.3624411996628327,0.6187290969899666
morcovi,lapte,0.21445783132530122,0.1614457831325301,0.1352839931153184,0.6308186195826645,3.907309360101579,1.0,0.10066068058810111,2.271388161341016,0.9472049204639473,0.5622317596566523,0.5597405951919706,0.7343858556335497
lapte,morcovi,0.1614457831325301,0.21445783132530122,0.1352839931153184,0.837953091684435,3.9073093601015785,1.0,0.10066068058810111,4.847622067216235,0.8873241496300196,0.5622317596566523,0.7937132915614739,0.7343858556335497
"paine, sare",lapte,0.20791738382099828,0.1614457831325301,0.13115318416523236,0.630794701986755,3.9071612137985574,1.0,0.09758579930738445,2.2712410178831925,0.9393713334724946,0.550578034682081,0.5597120727715613,0.7215807198633135
"ardei gras, bors crud",paine,0.04509466437177281,0.21686746987951808,0.03820998278829604,0.8473282442748091,3.907124681933842,1.0,0.028430417020923627,5.129518072289155,0.7791948401176952,0.17076923076923076,0.8050499119201409,0.5117593602326427
"ardei gras, patrunjel radacina",paine,0.04509466437177281,0.21686746987951808,0.03820998278829604,0.8473282442748091,3.907124681933842,1.0,0.028430417020923627,5.129518072289155,0.7791948401176952,0.17076923076923076,0.8050499119201409,0.5117593602326427
"ou (crud), sare",paine,0.11944922547332186,0.21686746987951808,0.10120481927710843,0.8472622478386167,3.9068203650336213,1.0,0.07530016796964104,5.12730165946806,0.8449681670948285,0.4304538799414349,0.8049656395477721,0.6569644572526416
"ceapa, patrunjel radacina",faina,0.10671256454388985,0.12220309810671257,0.05094664371772806,0.4774193548387097,3.906769650159019,1.0,0.037906037723552194,1.6797348122649327,0.8329167317606625,0.2862669245647969,0.40466793168880455,0.44716038164470695
"paine, unt",verdeata,0.09707401032702237,0.17246127366609296,0.06540447504302926,0.673758865248227,3.906725555980238,1.0,0.04866296758215553,2.5365860959365416,0.8240223127395309,0.3204047217537943,0.6057693442371462,0.5265001911071474
"bors crud, telina",paine,0.049569707401032705,0.21686746987951808,0.04199655765920826,0.8472222222222222,3.9066358024691357,1.0,0.031246500632478275,5.125958378970426,0.7828299321343537,0.18711656441717792,0.8049145299145299,0.520436507936508
"ou (crud), piper",paine,0.054044750430292596,0.21686746987951808,0.04578313253012048,0.8471337579617835,3.9062278839348905,1.0,0.034062584244032926,5.122991967871487,0.7865050180035239,0.20336391437308868,0.8048015678588928,0.5291224345364473
"lapte, sare",ulei,0.15628227194492256,0.2306368330464716,0.14079173838209982,0.9008810572687224,3.906058912486028,1.0,0.10474729011941544,7.762019506597811,0.881796662008122,0.572027972027972,0.8711675487094581,0.7556644092313761
"ceapa, morcovi",paine,0.20929432013769364,0.21686746987951808,0.17728055077452667,0.8470394736842105,3.9057931286549707,1.0,0.13189142110611118,5.119834175411322,0.9408937787151668,0.7123098201936375,0.8046811740890688,0.8322498955722639
"apa, bors crud",lapte,0.09500860585197934,0.1614457831325301,0.059896729776247846,0.6304347826086957,3.904931862426996,1.0,0.04455799100014516,2.269029057406095,0.8220117784394224,0.3047285464098074,0.5592828585707147,0.5007184574024288
"apa, piper",cartofi,0.09913941480206541,0.10671256454388985,0.04130808950086059,0.4166666666666667,3.9045698924731185,1.0,0.030728668299951717,1.5313498893533317,0.8257546809323654,0.25104602510460255,0.3469813744380219,0.40188172043010756
ulei,apa,0.2306368330464716,0.21101549053356283,0.1900172117039587,0.8238805970149254,3.90436074115556,1.0,0.14134926724355004,4.479827299512823,0.9668725480660116,0.7551299589603283,0.7767771092183064,0.8621849967130092
apa,ulei,0.21101549053356283,0.2306368330464716,0.1900172117039587,0.9004893964110929,3.9043607411555596,1.0,0.14134926724355004,7.731469202336273,0.9428272883627994,0.7551299589603283,0.8706584772144184,0.8621849967130092
"ou (crud), ulei",sare,0.10912220309810672,0.2512908777969019,0.10705679862306368,0.9810725552050472,3.904131195713236,1.0,0.07963538441940864,39.556798623063465,0.834975424541664,0.42255434782608686,0.9747198955727182,0.7035499762326606
"apa, zahar",sare,0.09087779690189329,0.2512908777969019,0.0891566265060241,0.9810606060606061,3.9040836446658362,1.0,0.06631986515029877,39.53184165232362,0.818215575883126,0.35238095238095235,0.9747039359108324,0.6679275633042756
"cartofi, ulei",faina,0.09741824440619622,0.12220309810671257,0.04647160068846816,0.47703180212014135,3.903598268053551,1.0,0.03456678940991406,1.678490021863516,0.8241093878012261,0.26838966202783304,0.4042264255525532,0.4286567461304932
"ardei gras, cartofi",sare,0.054044750430292596,0.2512908777969019,0.05301204819277108,0.9808917197452229,3.903411569671058,1.0,0.03943109541682836,39.182444061962144,0.7863097601088868,0.21009549795361523,0.9744783659125851,0.5959253119274059
"lapte, ulei",apa,0.14251290877796902,0.21101549053356283,0.11738382099827883,0.8236714975845411,3.903369821342727,1.0,0.08731138964513081,4.4745148893028075,0.8674312569237526,0.4970845481049563,0.7765120857256073,0.6899760424301171
"ceapa, ulei",zahar,0.2044750430292599,0.1108433734939759,0.08846815834767642,0.4326599326599327,3.903345044649393,1.0,0.06580345478298738,1.5672374959779776,0.9349920108026746,0.3899848254931715,0.36193461261211946,0.6153982893113328
"paine, verdeata",ulei,0.14492254733218587,0.2306368330464716,0.13046471600688467,0.9002375296912114,3.9032686921686106,1.0,0.09704023865316194,7.711949840177034,0.8698679464137764,0.5323033707865169,0.8703311068245948,0.7329545857411282
"faina, sare",patrunjel radacina,0.1180722891566265,0.10981067125645438,0.05060240963855422,0.4285714285714286,3.9028213166144203,1.0,0.03763681230947888,1.5578313253012048,0.843351548269581,0.28543689320388355,0.3580819798917247,0.4446932377966861
"sare, smantana",apa,0.07607573149741824,0.21101549053356283,0.06265060240963856,0.823529411764706,3.902696478265042,1.0,0.04659744461001124,4.470912220309812,0.8050085160740899,0.2791411042944785,0.7763319987680937,0.5602149505805585
"bors crud, faina",ulei,0.04819277108433735,0.2306368330464716,0.043373493975903614,0.8999999999999999,3.902238805970149,1.0,0.03225846587727848,7.693631669535277,0.7813944143058068,0.1842105263157895,0.8700223713646531,0.5440298507462686
"ardei gras, faina",sare,0.03545611015490534,0.2512908777969019,0.03476764199655766,0.9805825242718446,3.9021811411091893,1.0,0.025857844952467846,38.558519793459354,0.771072289241772,0.1379781420765027,0.9740653944872221,0.5594693443277031
"lemon juice 100%, sugar, white","garlic, dried bulbs",0.08089500860585198,0.14285714285714285,0.04509466437177281,0.5574468085106383,3.9021276595744685,1.0,0.03353823457093681,1.936813186813187,0.8091888955599394,0.2524084778420039,0.4836879432624114,0.43655472955652397
"apa, sare",cartofi,0.20585197934595525,0.10671256454388985,0.08571428571428572,0.41638795986622074,3.9019581400366814,1.0,0.06374729308184299,1.5306185856812433,0.9364984863598302,0.377845220030349,0.34666937318357277,0.6098068831589168
mar,paine,0.08055077452667814,0.21686746987951808,0.06815834767641997,0.8461538461538463,3.901709401709402,1.0,0.05068950500798375,5.090361445783135,0.8088560634423607,0.2972972972972973,0.8035502958579883,0.5802197802197803
"smantana, ulei",paine,0.07160068846815834,0.21686746987951808,0.060585197934595526,0.8461538461538463,3.901709401709402,1.0,0.04505733778487444,5.090361445783135,0.8010584150739879,0.26586102719033233,0.8035502958579883,0.5627594627594628
"ceapa, smantana",paine,0.07160068846815834,0.21686746987951808,0.060585197934595526,0.8461538461538463,3.901709401709402,1.0,0.04505733778487444,5.090361445783135,0.8010584150739879,0.26586102719033233,0.8035502958579883,0.5627594627594628
"ardei gras, smantana",paine,0.04027538726333907,0.21686746987951808,0.034079173838209985,0.8461538461538463,3.901709401709402,1.0,0.025344752503991874,5.090361445783135,0.77491196034955,0.15277777777777782,0.8035502958579883,0.5016483516483516
"mar, ulei",sare,0.070223752151463,0.2512908777969019,0.06884681583476764,0.980392156862745,3.901423583131882,1.0,0.05120022751443442,38.18416523235771,0.7998519067012216,0.2724795640326975,0.9738111336488616,0.6271823798012355
"rosie, verdeata",paine,0.10051635111876076,0.21686746987951808,0.08502581755593804,0.845890410958904,3.9004946727549465,1.0,0.06322709080729112,5.081659973226236,0.8267212675334012,0.3659259259259259,0.8032139093782928,0.618976951511198
"apa, verdeata",paine,0.15180722891566265,0.21686746987951808,0.12839931153184164,0.8458049886621315,3.900100781053162,1.0,0.09547726188748107,5.078844790928419,0.876683219595418,0.5343839541547277,0.8031048316762602,0.7189342403628117
"ou (crud), paine",sare,0.10327022375215146,0.2512908777969019,0.10120481927710843,0.98,3.89986301369863,1.0,0.07525395410014782,37.435456110154874,0.8292138352461904,0.3994565217391305,0.973287356321839,0.6913698630136986
"orez, ou (crud)",paine,0.046815834767642,0.21686746987951808,0.039586919104991396,0.8455882352941176,3.899101307189542,1.0,0.029434087468635302,5.0717154331612155,0.7800493036255437,0.17665130568356377,0.8028280542986426,0.5140639589169
"lapte, unt",verdeata,0.07986230636833047,0.17246127366609296,0.05370051635111876,0.6724137931034483,3.8989262853603135,1.0,0.03992736127692476,2.526170848808769,0.8080520302742524,0.27036395147313685,0.6041439554765047,0.49189551930621517
faina,telina,0.12220309810671257,0.12426850258175559,0.059208261617900174,0.48450704225352115,3.8988724591315207,1.0,0.04402226560532763,1.6988233966310207,0.8470246238030096,0.31617647058823534,0.41135729471166627,0.480480667941165
telina,faina,0.12426850258175559,0.12220309810671257,0.059208261617900174,0.47645429362880887,3.8988724591315203,1.0,0.04402226560532763,1.6766385268967023,0.8490223233874508,0.31617647058823534,0.40356851882027045,0.480480667941165
"morcovi, telina",faina,0.12426850258175559,0.12220309810671257,0.059208261617900174,0.47645429362880887,3.8988724591315203,1.0,0.04402226560532763,1.6766385268967023,0.8490223233874508,0.31617647058823534,0.40356851882027045,0.480480667941165
"sare, telina",faina,0.12426850258175559,0.12220309810671257,0.059208261617900174,0.47645429362880887,3.8988724591315203,1.0,0.04402226560532763,1.6766385268967023,0.8490223233874508,0.31617647058823534,0.40356851882027045,0.480480667941165
